name,destination,seller,price_in_eur,weight,Strain,Type,Rating_weed,Effects,Flavor,Description,weed,hash,source,origin,items_sold,Rating_seller
10gr x ⚡ GELATO MINT | STATIC TECH | 55-60% THC ⚡,Europe,QueenOfCannabis,180.0,60g,gelato,hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Creative","Sweet,Pungent,Flowery","Gelato (also referred to as 'Larry Bird') is another tantalizing hybrid cannabis strain from Cookie Fam Genetics, following in the footsteps of its parents Sunset Sherbet and Thin Mint Girl Scout Cookies. This Bay Area, California native gets its name from the fruity, dessert-like aroma, a common genetic thread among the Cookie family. Her buds tend to bloom in dark purple hues illuminated by fiery orange hairs and a shining white coat of crystal resin. Novice consumers may want to approach this THC powerhouse with caution, but those armed with a high tolerance will delight in Gelato’s heavy-handed euphoria. Physical relaxation comes on strong, but many find themselves still mentally agile enough to stay productive and creative when enjoying Gelato during the day.",0,1,Darkmatter,Germany,,
25gr x ⚡STATIC SUPREME SELECTION 5X5g⚡ PROMO,Europe,QueenOfCannabis,435.0,25.0g,atomic,hybrid,4.5,"Happy,Relaxed,Talkative,Creative,Euphoric",Earthy,"Atomic by Bomb Seeds is a deep blend of potent genetics. OG Kush was crossed with Chemdawg, which was then crossed with THC Bomb to create Atomic. This blend of THC-dominant genetics lends Atomic potency that isn’t meant for everyone. Be warned that this intense high hits with a rush to the head and settles into a long-lasting body stone that evaporates stress and worries. Atomic has a fair yield and a Kushy flavor that is thick with gas and forest aromas. Enjoy Atomic after you clear your schedule as its effects may change your plans. ",0,1,Darkmatter,Germany,,
28g AP Hash - Low THC 15% - CBD 10%,United Kingdom,terrorpin,72.8,28.0g,1024,sativa,4.4,"Uplifted,Happy,Relaxed,Energetic,Creative","Spicy/Herbal,Sage,Woody","1024 is a sativa-dominant hybrid bred in Spain by Medical Seeds Co. The breeders claim to guard the secret genetics due to security reasons, but regardless of its genetic heritage, 1024 is a THC powerhouse with a sweet and spicy bouquet. Subtle fruit flavors mix with an herbal musk to produce uplifting sativa effects. One specific phenotype is noted for having a pungent odor that fills a room, similar to burning incense.",0,1,Darkmatter,United Kingdom,,
10gr x ⚡PINK GUSHER | STATIC TECH | 60% THC⚡ ~60%,Europe,QueenOfCannabis,210.0,10.0g,pink-kush,hybrid,4.5,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Sweet,Earthy,Flowery","Pink Kush, as coveted as its OG Kush relative, is an indica-dominant hybrid with powerful body-focused effects. In its exceptional variations, pink hairs burst from bright green buds barely visible under a blanket of sugar-like trichomes, with traces of a sweet vanilla and candy perfume. The potency of this strain could be considered overpowering, and even small doses are known to eliminate pain, insomnia, and appetite loss. Growers have to wait 10 to 11 weeks for Pink Kush’s flowering, but high yields of top-shelf buds are worth the wait.",0,1,Darkmatter,Germany,,
100gr x 100 gr. High quality hash DRY EXTRACTION (MENDOSA),Europe,mendosa,450.0,100.0g,hashberry,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active.",0,1,Darkmatter,Spain,,
3.5-112gr x Caramel Hash - High THC 30% - CBD 10%,United Kingdom,terrorpin,546.0,112g,caramelo,sativa,4.1,"Energetic,Happy,Uplifted,Relaxed,Talkative","Sweet,Coffee,Vanilla","The breeders at Delicious Seeds continue to live up to their name with this flavorful 70/30 sativa-dominant hybrid they call Caramelo. Caramelo is derived from the Lavender family, inheriting that signature floral aroma with accents of sweet and spicy fruit. Though made famous by its complex terpene profile, consumers also appreciate Caramelo for its lightweight uplifting effects that promote energy alongside potent symptom relief.",0,1,Darkmatter,United Kingdom,,
10-50gr x DXB-DXB Himalayan Temple Balls Hash Dubai Dead Drop,and 1 more,psybazaar,3185.0,50g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Arab Emirates,,
5-100gr x 🥋 LUKE SKYWALKER | DRY SIFT | 47% THC 🥋,Europe,QueenOfCannabis,760.0,100g,skywalker,indica,4.3,"Relaxed,Euphoric,Sleepy,Happy,Uplifted","Earthy,Sweet,Citrus","Skywalker is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isn’t overly hazy or unfocused. Skywalker was created by Amsterdam’s Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. Great for indoor growing, Skywalker plants will stay shorter and bushy, flowering in 8 to 9 weeks. If you’re looking for the California Skywalker that has OG genetics, check out Skywalker OG. ",0,1,Darkmatter,Germany,,
10-100gr x DXB-DXB Amsterdam Hash 10g Dubai-Dubai Dead Drop,and 1 more,psybazaar,8053.5,100g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Arab Emirates,,
7-113gr x Premium Hybrid Kief,United States,StrainPirate,330.694,113g,pokie,indica,3.5,"Relaxed,Sleepy,Euphoric,Happy,Focused","Butter,Citrus,Cheese","Pokie is an indica-dominant strain that descends from a Pure Kush and LA Confidential hybrid and a Sweet Tooth and Juicy Fruit cross. Sister to the high-CBD indica Gumbi, Pokie caters to those more concerned with a high-THC content. Its earthy chocolate flavors are met with tranquilizing effects that relax the body without too much fogginess in the mind.",0,1,Darkmatter,United States,,
0.5-50gr x SUNNY LA MOUSSE HASH - 28% THC,Worldwide,DieseGute_,480.0,50g,blue-hash,hybrid,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Blueberry,Earthy","The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0,1,Darkmatter,Germany,,
1oz. hash,United States,1calibargains,318.5,1.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United States,,
5-200gr x 🧚 NICOLE KUSH | DRY SIFT | 40% THC 🧚,Europe,QueenOfCannabis,1200.0,200g,nicole-kush,indica,4.9,"Relaxed,Euphoric,Uplifted,Happy,Tingly","Pungent,Sweet,Woody","Nicole Kush is a 75/25 indica-dominant strain that will satisfy your need for potency as well as flavor. Kosher Kush from DNA Genetics teamed up with the Nicole indica from Marimberos to create a dynamic variety that captures sweet and woody flavors with a touch of lemon. Deep relaxation overtakes the body, leaving the mind calm and introspective. Its buds bloom with chunky calyxes that may take on a stunning blue hue as they mature, depending on the phenotype. A delight for novice cultivators, Nicole Kush is a hardy, low-maintenance plant that gives way to large yields so long as it’s raised indoors, in a greenhouse, or in a warm Mediterranean climate.",0,1,Darkmatter,Germany,,
2-25gr x ⚔️ SUPER LUKE SKYWALKER | DRY SIFT | 50% THC ⚔️,Europe,QueenOfCannabis,285.0,25g,skywalker,indica,4.3,"Relaxed,Euphoric,Sleepy,Happy,Uplifted","Earthy,Sweet,Citrus","Skywalker is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isn’t overly hazy or unfocused. Skywalker was created by Amsterdam’s Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. Great for indoor growing, Skywalker plants will stay shorter and bushy, flowering in 8 to 9 weeks. If you’re looking for the California Skywalker that has OG genetics, check out Skywalker OG. ",0,1,Darkmatter,Germany,,
50gr x 50 gr. High quality hash DRY EXTRACTION (MENDOSA),Europe,mendosa,250.0,50.0g,hashberry,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active.",0,1,Darkmatter,Spain,,
10gr x ⚡ PINK RUNTZ | STATIC TECH | 55-60% THC ⚡,Europe,QueenOfCannabis,230.0,60g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,Germany,,
10gr x ⚡BAKLAVA | STATIC TECH | 55% THC⚡,Europe,QueenOfCannabis,180.0,10.0g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,Germany,,
0.5-50gr x DRY ICE SIFT HASH - 53% THC,Worldwide,DieseGute_,608.0,50g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,Germany,,
25gr x 5X5g INDICA DREAMS | DRY SIFT | COMBO,Europe,QueenOfCannabis,229.99,25.0g,dream-star,hybrid,4.8,"Euphoric,Creative,Uplifted,Talkative,Relaxed","Earthy,Woody,Sweet","A cross between Blue Dream and Stardawg, Dream Star is a sativa-dominant hybrid bred by Oaksterdam Seed Co. Its aroma is sweet and fruity, with sour accents that hint at Dream Star’s Chemdawg lineage. This strain’s psychoactive onset begins in the head and evens out over time into a mellow full-body calm. Dream Star is used by patients to treat a variety of symptoms and conditions including headaches, pain, depression, multiple sclerosis, and Parkinson’s. This hybrid might come as a challenge to novice growers, but cultivators of this strain should wait nine weeks for indoor plants to flower.",0,1,Darkmatter,Germany,,
10gr x 🎊5X2g HASH HARMONY🎊 PROMO 20%,Europe,QueenOfCannabis,99.0,10.0g,harmony,hybrid,4.4,"Relaxed,Euphoric,Focused,Creative,Happy","Woody,Citrus,Lemon","Harmony is a hybrid that synchronizes the very best of its three parent strains, Santa Marta Colombian Gold, Lemon OG Kush, and Lemon Thai. These tall plants produce flowery, lemon-smelling buds distinctly kush-like in structure. Its effects are invigorating and uplifting, but higher doses might push you into a more spacey experience. Indoor growers wait 8 to 9 weeks for Harmony to flower while outdoor cultivators prepare for harvest in the month of October.",0,1,Darkmatter,Germany,,
25gr x 5X5g HASH HARMONY 5X5g CHRISTMAS PROMO,Europe,QueenOfCannabis,229.99,25.0g,harmony,hybrid,4.4,"Relaxed,Euphoric,Focused,Creative,Happy","Woody,Citrus,Lemon","Harmony is a hybrid that synchronizes the very best of its three parent strains, Santa Marta Colombian Gold, Lemon OG Kush, and Lemon Thai. These tall plants produce flowery, lemon-smelling buds distinctly kush-like in structure. Its effects are invigorating and uplifting, but higher doses might push you into a more spacey experience. Indoor growers wait 8 to 9 weeks for Harmony to flower while outdoor cultivators prepare for harvest in the month of October.",0,1,Darkmatter,Germany,,
28g Caramel Hash - High THC 30% - CBD 10%,United Kingdom,terrorpin,109.2,28.0g,caramelo,sativa,4.1,"Energetic,Happy,Uplifted,Relaxed,Talkative","Sweet,Coffee,Vanilla","The breeders at Delicious Seeds continue to live up to their name with this flavorful 70/30 sativa-dominant hybrid they call Caramelo. Caramelo is derived from the Lavender family, inheriting that signature floral aroma with accents of sweet and spicy fruit. Though made famous by its complex terpene profile, consumers also appreciate Caramelo for its lightweight uplifting effects that promote energy alongside potent symptom relief.",0,1,Darkmatter,United Kingdom,,
